t_s,x_m,v_mps,a_mps2
1.1460000000000008,41.88612,30.3191,-15.3489
1.1480000000000008,41.94678,30.289,-15.2573
1.1500000000000008,42.0074,30.2587,-15.1541
1.1520000000000008,42.0678,30.2282,-15.066
1.1540000000000008,42.12824,30.1981,-15.0059
1.1560000000000008,42.18859,30.1684,-14.9468
1.1580000000000008,42.24898,30.1386,-14.8815
1.1600000000000008,42.30909,30.1091,-14.8475
1.1620000000000008,42.3694,30.0798,-14.8365
1.1640000000000008,42.42936,30.0506,-14.8199
1.1660000000000008,42.48959,30.0216,-14.8006
1.1680000000000008,42.54959,29.9923,-14.7808
1.1700000000000008,42.60976,29.9626,-14.7643
1.1720000000000008,42.66932,29.933,-14.7483
1.1740000000000008,42.72929,29.9037,-14.749
1.1760000000000008,42.7891,29.8738,-14.7787
1.1780000000000008,42.84869,29.8441,-14.8073
1.1800000000000008,42.90852,29.8143,-14.818
1.1820000000000008,42.96801,29.7845,-14.8259
1.1840000000000008,43.02745,29.755,-14.826
1.1860000000000008,43.08694,29.7257,-14.8022
1.1880000000000008,43.14651,29.6964,-14.7693
1.1900000000000008,43.2059,29.6663,-14.7337
1.1920000000000008,43.26526,29.6359,-14.701
1.1940000000000008,43.32432,29.6061,-14.662
1.1960000000000008,43.38365,29.577,-14.6071
1.1980000000000008,43.44278,29.5474,-14.5711
1.2000000000000008,43.50169,29.518,-14.5449
1.2020000000000008,43.56069,29.4895,-14.5019
1.2040000000000008,43.61966,29.461,-14.4452
1.2060000000000008,43.67855,29.4324,-14.3717
1.2080000000000009,43.73747,29.4035,-14.3008
1.2100000000000009,43.79596,29.3753,-14.2551
1.2120000000000009,43.85494,29.3471,-14.2232
1.2140000000000009,43.91364,29.3181,-14.1975
1.2160000000000009,43.97209,29.2899,-14.1797
1.2180000000000009,44.03071,29.2621,-14.161
1.2200000000000009,44.08916,29.2339,-14.1523
1.2220000000000009,44.14768,29.206,-14.1486
1.2240000000000009,44.2061,29.178,-14.1324
1.2260000000000009,44.26439,29.1498,-14.1186
1.2280000000000009,44.32272,29.1212,-14.0956
1.2300000000000009,44.38096,29.0924,-14.0638
1.2320000000000009,44.43887,29.0643,-14.0482
1.2340000000000009,44.49711,29.0365,-14.0382
1.2360000000000009,44.55521,29.0077,-14.0276
1.2380000000000009,44.61314,28.9792,-14.0097
1.2400000000000009,44.67098,28.9516,-13.9796
1.2420000000000009,44.72903,28.9236,-13.9458
1.2440000000000009,44.78659,28.8958,-13.8936
1.2460000000000009,44.84455,28.8683,-13.8272
1.2480000000000009,44.90228,28.8407,-13.7796
1.2500000000000009,44.95995,28.813,-13.733
1.252000000000001,45.01747,28.7853,-13.673
1.254000000000001,45.07499,28.7581,-13.6391
1.256000000000001,45.13256,28.7309,-13.6242
1.258000000000001,45.18995,28.7033,-13.6093
1.260000000000001,45.24719,28.6766,-13.605
1.262000000000001,45.30457,28.6505,-13.5972
1.264000000000001,45.36195,28.6236,-13.5826
1.266000000000001,45.41906,28.5967,-13.5582
1.268000000000001,45.4763,28.5699,-13.53
1.270000000000001,45.53334,28.5426,-13.5252
1.272000000000001,45.59052,28.5152,-13.5269
1.274000000000001,45.64762,28.4877,-13.5233
1.276000000000001,45.7043,28.4602,-13.5406
1.278000000000001,45.76134,28.433,-13.5556
1.280000000000001,45.81815,28.4057,-13.5327
1.282000000000001,45.87485,28.3791,-13.5004
1.284000000000001,45.93168,28.3525,-13.4703
1.286000000000001,45.98857,28.325,-13.4151
1.288000000000001,46.04495,28.2976,-13.3373
1.290000000000001,46.10156,28.2709,-13.26
1.292000000000001,46.15813,28.2438,-13.2028
1.294000000000001,46.21448,28.217,-13.1591
1.296000000000001,46.27072,28.1913,-13.1258
1.298000000000001,46.32734,28.1652,-13.1111
1.300000000000001,46.38348,28.139,-13.0812
1.302000000000001,46.43956,28.1139,-13.022
1.304000000000001,46.49594,28.0888,-12.9752
1.306000000000001,46.55208,28.0635,-12.9571
1.308000000000001,46.60838,28.0376,-12.9381
1.310000000000001,46.66425,28.0116,-12.9146
1.312000000000001,46.72046,27.9856,-12.9048
1.314000000000001,46.77634,27.9593,-12.909
1.316000000000001,46.83211,27.9333,-12.9345
1.318000000000001,46.8879,27.908,-12.9819
1.320000000000001,46.94387,27.8821,-13.0231
1.322000000000001,46.99953,27.8552,-13.0273
1.324000000000001,47.0551,27.8293,-13.0088
1.326000000000001,47.11073,27.8041,-12.9934
1.328000000000001,47.16641,27.7781,-12.9755
1.330000000000001,47.222,27.7516,-12.9559
1.332000000000001,47.27743,27.7252,-12.939
1.334000000000001,47.33299,27.6985,-12.9201
1.336000000000001,47.38816,27.6723,-12.8909
1.338000000000001,47.44346,27.6471,-12.8669
1.340000000000001,47.49887,27.6216,-12.8618
1.342000000000001,47.55392,27.596,-12.8395
1.344000000000001,47.60927,27.5704,-12.7786
1.346000000000001,47.66414,27.5449,-12.7114
1.348000000000001,47.71928,27.52,-12.6525
1.350000000000001,47.77441,27.4948,-12.5911
1.352000000000001,47.82941,27.469,-12.5514
1.354000000000001,47.88421,27.4434,-12.5301
1.356000000000001,47.93922,27.4183,-12.4922
1.358000000000001,47.99376,27.3936,-12.4398
1.360000000000001,48.0486,27.3694,-12.3942
1.362000000000001,48.10338,27.3447,-12.3635
1.364000000000001,48.15807,27.3199,-12.323
1.366000000000001,48.21253,27.2956,-12.2708
1.368000000000001,48.26733,27.2708,-12.2312
1.370000000000001,48.32172,27.2461,-12.203
1.372000000000001,48.37611,27.222,-12.1795
1.374000000000001,48.43055,27.198,-12.1777
1.376000000000001,48.48514,27.1736,-12.1847
1.378000000000001,48.53926,27.1495,-12.1594
1.380000000000001,48.59356,27.1259,-12.1277
1.382000000000001,48.64789,27.1016,-12.116
1.384000000000001,48.70195,27.077,-12.1131
1.386000000000001,48.75602,27.0526,-12.1167
1.388000000000001,48.81009,27.0285,-12.1253
1.390000000000001,48.86438,27.0038,-12.1393
1.392000000000001,48.91808,26.9792,-12.1374
1.394000000000001,48.97211,26.9558,-12.1185
1.396000000000001,49.02608,26.932,-12.1001
1.398000000000001,49.0799,26.9074,-12.074
1.400000000000001,49.13377,26.8826,-12.0369
1.402000000000001,49.18741,26.8584,-12.0009
1.404000000000001,49.24127,26.8341,-11.9798
1.406000000000001,49.2948,26.8092,-11.97
1.408000000000001,49.34821,26.7857,-11.9709
1.410000000000001,49.40181,26.7626,-11.9742
1.412000000000001,49.45527,26.7389,-11.9598
1.414000000000001,49.5087,26.7152,-11.9239
1.416000000000001,49.56209,26.6921,-11.8822
1.418000000000001,49.61559,26.6689,-11.8646
1.420000000000001,49.66908,26.6446,-11.8568
1.422000000000001,49.72216,26.6202,-11.8421
1.424000000000001,49.77538,26.5965,-11.8409
1.426000000000001,49.82855,26.5728,-11.8436
1.428000000000001,49.88174,26.549,-11.8476
1.430000000000001,49.93478,26.5256,-11.8588
1.432000000000001,49.98773,26.5025,-11.8564
1.434000000000001,50.04098,26.4781,-11.8217
1.436000000000001,50.09365,26.4538,-11.7669
1.438000000000001,50.1465,26.4306,-11.7213
1.440000000000001,50.19933,26.4073,-11.6935
1.442000000000001,50.25214,26.3836,-11.6663
1.444000000000001,50.30513,26.3596,-11.6228
1.446000000000001,50.35757,26.3362,-11.5819
1.448000000000001,50.41025,26.3135,-11.5442
1.450000000000001,50.4628,26.2908,-11.4931
1.452000000000001,50.51536,26.2681,-11.4458
1.454000000000001,50.56798,26.2454,-11.4052
1.456000000000001,50.62055,26.2223,-11.3578
1.458000000000001,50.67276,26.1995,-11.3087
1.460000000000001,50.72514,26.1777,-11.2723
1.462000000000001,50.77764,26.1555,-11.2461
1.464000000000001,50.82992,26.1325,-11.2224
1.466000000000001,50.88201,26.1098,-11.2086
1.468000000000001,50.93416,26.0878,-11.2114
1.470000000000001,50.98646,26.0658,-11.2112
1.472000000000001,51.03839,26.0437,-11.199
1.474000000000001,51.09068,26.0211,-11.2019
1.476000000000001,51.14252,25.9984,-11.214
1.478000000000001,51.19453,25.9765,-11.2118
1.480000000000001,51.24651,25.9544,-11.1966
1.482000000000001,51.29841,25.9319,-11.185
1.484000000000001,51.35034,25.9089,-11.1768
1.486000000000001,51.402,25.8861,-11.1639
1.488000000000001,51.45389,25.8638,-11.1594
1.490000000000001,51.50551,25.8414,-11.1581
1.492000000000001,51.55719,25.819,-11.1432
1.494000000000001,51.60882,25.7963,-11.1127
1.496000000000001,51.66025,25.7742,-11.0798
1.498000000000001,51.71184,25.7523,-11.0511
1.500000000000001,51.76318,25.7307,-11.0274
1.5020000000000011,51.81484,25.709,-11.0078
1.5040000000000011,51.8663,25.6862,-10.9865
1.5060000000000011,51.91753,25.6637,-10.9684
1.5080000000000011,51.96857,25.6426,-10.9515
1.5100000000000011,52.02004,25.6216,-10.9396
1.5120000000000011,52.07136,25.5999,-10.9418
1.5140000000000011,52.12253,25.5778,-10.9525
1.5160000000000011,52.1736,25.5556,-10.9616
1.5180000000000011,52.22472,25.5338,-10.9547
1.5200000000000011,52.27577,25.5121,-10.9346
1.5220000000000011,52.32681,25.4901,-10.9282
1.5240000000000011,52.37772,25.468,-10.9286
1.5260000000000011,52.42862,25.4461,-10.9088
1.5280000000000011,52.47956,25.4239,-10.8835
1.5300000000000011,52.53028,25.4019,-10.8711
1.5320000000000011,52.58114,25.38,-10.8658
1.5340000000000011,52.63181,25.3579,-10.8489
1.5360000000000011,52.6825,25.336,-10.8173
1.5380000000000011,52.73334,25.3146,-10.7764
1.5400000000000011,52.78356,25.2938,-10.715
1.5420000000000011,52.83431,25.2732,-10.6442
1.5440000000000011,52.88493,25.2515,-10.5857
1.5460000000000012,52.93539,25.2296,-10.5419
1.5480000000000012,52.98586,25.2079,-10.5064
1.5500000000000012,53.03616,25.1871,-10.4831
1.5520000000000012,53.08665,25.1661,-10.466
1.5540000000000012,53.13672,25.1455,-10.445
1.5560000000000012,53.18694,25.1257,-10.415
1.5580000000000012,53.23729,25.1056,-10.3664
1.5600000000000012,53.28754,25.0851,-10.3242
1.5620000000000012,53.3377,25.0643,-10.303
1.5640000000000012,53.38808,25.0432,-10.3016
1.5660000000000012,53.43781,25.0217,-10.3226
1.5680000000000012,53.48783,25.0009,-10.3463
1.5700000000000012,53.5377,24.9808,-10.3776
1.5720000000000012,53.58758,24.9613,-10.4158
1.5740000000000012,53.63769,24.9414,-10.4338
1.5760000000000012,53.68777,24.9202,-10.4267
1.5780000000000012,53.73732,24.8991,-10.4118
1.5800000000000012,53.78729,24.8779,-10.3968
1.5820000000000012,53.83685,24.856,-10.3893
1.5840000000000012,53.8866,24.8348,-10.4008
1.5860000000000012,53.93621,24.8138,-10.4209
1.5880000000000012,53.98594,24.7926,-10.4309
1.5900000000000012,54.03547,24.772,-10.405
1.5920000000000012,54.08491,24.7518,-10.3508
1.5940000000000012,54.13441,24.731,-10.2989
1.5960000000000012,54.18382,24.7101,-10.2354
1.5980000000000012,54.23322,24.6892,-10.1661
1.6000000000000012,54.28264,24.6685,-10.1209
1.6020000000000012,54.33191,24.6484,-10.0918
1.6040000000000012,54.38117,24.6285,-10.061
1.6060000000000012,54.43033,24.6089,-10.0293
1.6080000000000012,54.47953,24.5894,-9.9993
1.6100000000000012,54.52877,24.5696,-9.9687
1.6120000000000012,54.57781,24.5501,-9.9345
1.6140000000000012,54.62697,24.5307,-9.8946
1.6160000000000012,54.67613,24.5106,-9.8647
1.6180000000000012,54.72507,24.4903,-9.8485
1.6200000000000012,54.77389,24.4707,-9.8452
1.6220000000000012,54.82289,24.4513,-9.8658
1.6240000000000012,54.8718,24.4315,-9.8875
1.6260000000000012,54.92065,24.4115,-9.8936
1.6280000000000012,54.9694,24.3917,-9.8981
1.6300000000000012,55.01822,24.3723,-9.9057
1.6320000000000012,55.06688,24.3527,-9.9074
1.6340000000000012,55.11554,24.3333,-9.9048
1.6360000000000012,55.16424,24.3134,-9.9039
1.6380000000000012,55.21296,24.2929,-9.9041
1.6400000000000012,55.2613,24.2728,-9.9104
1.6420000000000012,55.30991,24.2533,-9.925
1.6440000000000012,55.35837,24.2337,-9.9514
1.6460000000000012,55.40699,24.2133,-9.968
1.6480000000000012,55.45527,24.1931,-9.9615
1.6500000000000012,55.50365,24.1736,-9.9462
1.6520000000000012,55.55185,24.1543,-9.9106
1.6540000000000012,55.60037,24.1344,-9.8609
1.6560000000000012,55.64864,24.114,-9.8245
1.6580000000000013,55.69686,24.0937,-9.8038
1.6600000000000013,55.74497,24.0732,-9.7773
1.6620000000000013,55.79286,24.0537,-9.7401
1.6640000000000013,55.84113,24.0346,-9.7008
1.6660000000000013,55.88904,24.0153,-9.6673
1.6680000000000013,55.9371,23.9964,-9.6404
1.6700000000000013,55.98499,23.9777,-9.5964
1.6720000000000013,56.03302,23.959,-9.5425
1.6740000000000013,56.08108,23.9398,-9.4935
1.6760000000000013,56.12884,23.9206,-9.46
1.6780000000000013,56.17666,23.9015,-9.4561
1.6800000000000013,56.22426,23.8832,-9.4571
1.6820000000000013,56.27237,23.8646,-9.4443
1.6840000000000013,56.3198,23.8456,-9.436
1.6860000000000013,56.36758,23.827,-9.4424
1.6880000000000013,56.4151,23.8082,-9.442
1.6900000000000013,56.46276,23.7891,-9.4303
1.6920000000000013,56.51026,23.7702,-9.4171
1.6940000000000013,56.55802,23.7508,-9.4077
1.6960000000000013,56.60525,23.7317,-9.4025
1.6980000000000013,56.65274,23.7133,-9.3877
1.7000000000000013,56.70023,23.6946,-9.3632
1.7020000000000013,56.74769,23.6755,-9.3339
1.7040000000000013,56.79493,23.6567,-9.3042
1.7060000000000013,56.84231,23.6378,-9.2869
1.7080000000000013,56.88941,23.6192,-9.2779
1.7100000000000013,56.93656,23.601,-9.2563
1.7120000000000013,56.9838,23.5826,-9.2328
1.7140000000000013,57.03099,23.5643,-9.2202
1.7160000000000013,57.07788,23.5465,-9.2066
1.7180000000000013,57.12516,23.5286,-9.1871
1.7200000000000013,57.17216,23.5104,-9.1574
1.7220000000000013,57.21938,23.4917,-9.1269
1.7240000000000013,57.26618,23.4726,-9.1126
1.7260000000000013,57.313,23.4545,-9.1171
1.7280000000000013,57.36002,23.4366,-9.127
1.7300000000000013,57.40698,23.4182,-9.1347
1.7320000000000013,57.45381,23.3996,-9.136
1.7340000000000013,57.50041,23.3814,-9.1253
1.7360000000000013,57.54705,23.3636,-9.111
1.7380000000000013,57.5939,23.3458,-9.0905
1.7400000000000013,57.64061,23.3277,-9.078
1.7420000000000013,57.68724,23.3089,-9.0857
1.7440000000000013,57.73374,23.2904,-9.0974
1.7460000000000013,57.7803,23.2723,-9.1058
1.7480000000000013,57.82682,23.2546,-9.1147
1.7500000000000013,57.87341,23.2369,-9.13
1.7520000000000013,57.91974,23.2185,-9.1358
1.7540000000000013,57.96626,23.2003,-9.1222
1.7560000000000013,58.0127,23.1821,-9.0949
1.7580000000000013,58.05907,23.1638,-9.0675
1.7600000000000013,58.1054,23.1451,-9.061
1.7620000000000013,58.15154,23.1263,-9.0622
1.7640000000000013,58.19792,23.1078,-9.056
1.7660000000000013,58.24408,23.0895,-9.0357
1.7680000000000013,58.2901,23.0718,-9.0006
1.7700000000000014,58.33627,23.0543,-8.9625
1.7720000000000014,58.38229,23.0366,-8.9195
1.7740000000000014,58.42846,23.0187,-8.8767
1.7760000000000014,58.47445,23.0004,-8.8374
1.7780000000000014,58.52026,22.9828,-8.8072
1.7800000000000014,58.5664,22.9653,-8.7955
1.7820000000000014,58.61222,22.9479,-8.7987
1.7840000000000014,58.65816,22.9308,-8.8033
1.7860000000000014,58.70391,22.9138,-8.7938
1.7880000000000014,58.74979,22.8969,-8.779
1.7900000000000014,58.79568,22.8794,-8.7586
1.7920000000000014,58.8414,22.8618,-8.7434
1.7940000000000014,58.88716,22.8439,-8.7406
1.7960000000000014,58.93277,22.8256,-8.7338
1.7980000000000014,58.97835,22.8077,-8.7386
1.8000000000000014,59.02389,22.7902,-8.7473
1.8020000000000014,59.06936,22.7731,-8.748
1.8040000000000014,59.11504,22.7555,-8.7418
1.8060000000000014,59.16043,22.7381,-8.7145
1.8080000000000014,59.20609,22.7206,-8.6693
1.8100000000000014,59.25131,22.7032,-8.6188
1.8120000000000014,59.29684,22.6861,-8.5722
1.8140000000000014,59.34221,22.6684,-8.5332
1.8160000000000014,59.38739,22.6514,-8.511
1.8180000000000014,59.43287,22.6344,-8.4852
1.8200000000000014,59.47798,22.6173,-8.4538
1.8220000000000014,59.52318,22.6009,-8.4327
1.8240000000000014,59.56838,22.5846,-8.4057
1.8260000000000014,59.61354,22.5678,-8.3853
1.8280000000000014,59.65846,22.5512,-8.3648
1.8300000000000014,59.70373,22.5347,-8.3443
1.8320000000000014,59.74882,22.5179,-8.3439
1.8340000000000014,59.79378,22.5015,-8.3506
1.8360000000000014,59.83891,22.4848,-8.367
1.8380000000000014,59.88376,22.4679,-8.3858
1.8400000000000014,59.92868,22.4515,-8.3945
1.8420000000000014,59.97359,22.4346,-8.4062
1.8440000000000014,60.01839,22.4179,-8.4267
1.8460000000000014,60.0632,22.4012,-8.4342
1.8480000000000014,60.10808,22.384,-8.4392
1.8500000000000014,60.15287,22.3667,-8.4546
1.8520000000000014,60.19739,22.3495,-8.4563
1.8540000000000014,60.24211,22.3328,-8.4599
1.8560000000000014,60.28673,22.3159,-8.4557
1.8580000000000014,60.33151,22.2987,-8.436
1.8600000000000014,60.37608,22.2816,-8.4243
1.8620000000000014,60.42058,22.265,-8.4017
1.8640000000000014,60.46519,22.2481,-8.3809
1.8660000000000014,60.50957,22.2309,-8.3648
1.8680000000000014,60.55394,22.2143,-8.3341
1.8700000000000014,60.59847,22.1975,-8.3145
1.8720000000000014,60.64253,22.1813,-8.3105
1.8740000000000014,60.68728,22.1651,-8.2925
1.8760000000000014,60.73136,22.1486,-8.2677
1.8780000000000014,60.77563,22.1325,-8.2487
1.8800000000000014,60.82009,22.1154,-8.2134
1.8820000000000014,60.86397,22.099,-8.184
1.8840000000000015,60.90834,22.0833,-8.1627
1.8860000000000015,60.95266,22.0665,-8.1443
1.8880000000000015,60.99675,22.0495,-8.1429
1.8900000000000015,61.04069,22.0333,-8.1218
1.8920000000000015,61.08482,22.0172,-8.1013
1.8940000000000015,61.12871,22.0009,-8.0868
1.8960000000000015,61.17273,21.9853,-8.0502
1.8980000000000015,61.21678,21.969,-8.0205
1.9000000000000015,61.26057,21.9531,-7.9989
1.9020000000000015,61.3046,21.9371,-7.9624
1.9040000000000015,61.34825,21.9208,-7.9275
1.9060000000000015,61.39208,21.9056,-7.9236
1.9080000000000015,61.43614,21.8894,-7.9397
1.9100000000000015,61.47965,21.8732,-7.9702
1.9120000000000015,61.52343,21.8581,-7.9862
1.9140000000000015,61.56718,21.843,-7.9785
1.9160000000000015,61.61101,21.827,-7.9769
1.9180000000000015,61.65437,21.8113,-7.9627
1.9200000000000015,61.69819,21.7958,-7.9605
1.9220000000000015,61.7417,21.7793,-7.9746
1.9240000000000015,61.78529,21.7625,-7.9737
1.9260000000000015,61.82886,21.7455,-7.983
1.9280000000000015,61.87203,21.7296,-8.0124
1.9300000000000015,61.91568,21.7138,-8.0326
1.9320000000000015,61.959,21.6977,-8.0204
1.9340000000000015,62.00247,21.6823,-7.9785
1.9360000000000015,62.04583,21.6664,-7.9158
1.9380000000000015,62.08911,21.6502,-7.8589
1.9400000000000015,62.13245,21.6341,-7.8128
1.9420000000000015,62.17569,21.6183,-7.784
1.9440000000000015,62.21896,21.6021,-7.784
1.9460000000000015,62.26215,21.5859,-7.7761
1.9480000000000015,62.30501,21.5711,-7.7594
1.9500000000000015,62.34811,21.5573,-7.7424
1.9520000000000015,62.39137,21.5429,-7.715
1.9540000000000015,62.43444,21.5273,-7.6781
1.9560000000000015,62.47745,21.5119,-7.6456
1.9580000000000015,62.52074,21.4962,-7.6411
1.9600000000000015,62.56355,21.4801,-7.6571
1.9620000000000015,62.60649,21.4648,-7.6771
1.9640000000000015,62.64934,21.4497,-7.6984
1.9660000000000015,62.6923,21.4345,-7.7267
1.9680000000000015,62.73507,21.4192,-7.7435
1.9700000000000015,62.77789,21.4044,-7.7373
1.9720000000000015,62.82086,21.3892,-7.7282
1.9740000000000015,62.86358,21.3726,-7.7225
1.9760000000000015,62.90628,21.3559,-7.726
1.9780000000000015,62.9488,21.3405,-7.7281
1.9800000000000015,62.99142,21.326,-7.7289
1.9820000000000015,63.0342,21.3106,-7.7362
1.9840000000000015,63.07686,21.2951,-7.7272
1.9860000000000015,63.11944,21.2799,-7.7037
1.9880000000000015,63.16198,21.2644,-7.6813
1.9900000000000015,63.20452,21.2485,-7.6625
1.9920000000000015,63.24694,21.2329,-7.642
1.9940000000000015,63.28933,21.218,-7.6252
1.9960000000000016,63.33196,21.2025,-7.6084
1.9980000000000016,63.37417,21.187,-7.5812
2.0000000000000013,63.41632,21.1729,-7.5577
2.002000000000001,63.45898,21.1585,-7.5313
2.004000000000001,63.5013,21.1425,-7.4988
2.0060000000000007,63.54353,21.1263,-7.4664
2.0080000000000005,63.58541,21.1116,-7.4441
2.0100000000000002,63.62804,21.0974,-7.4392
2.012,63.67005,21.0827,-7.4285
2.014,63.71224,21.0681,-7.4164
2.0159999999999996,63.75419,21.0535,-7.4053
2.0179999999999993,63.79647,21.039,-7.3792
2.019999999999999,63.83861,21.024,-7.3512
2.021999999999999,63.88054,21.0094,-7.3543
2.0239999999999987,63.92251,20.9948,-7.3751
2.0259999999999985,63.96454,20.9793,-7.3663
2.0279999999999982,64.00644,20.9645,-7.3491
2.029999999999998,64.04826,20.9505,-7.354
2.031999999999998,64.09018,20.9366,-7.3746
2.0339999999999976,64.13216,20.9217,-7.3782
2.0359999999999974,64.17404,20.9061,-7.3512
2.037999999999997,64.21592,20.8906,-7.3278
2.039999999999997,64.25737,20.8759,-7.3053
2.0419999999999967,64.29914,20.8621,-7.2867
2.0439999999999965,64.34095,20.8477,-7.2935
2.0459999999999963,64.38282,20.8326,-7.2999
2.047999999999996,64.42432,20.8174,-7.2795
2.049999999999996,64.46576,20.803,-7.2499
2.0519999999999956,64.50739,20.7894,-7.2294
2.0539999999999954,64.54919,20.7751,-7.2138
2.055999999999995,64.59048,20.7606,-7.2113
2.057999999999995,64.63218,20.7459,-7.2054
2.0599999999999947,64.67346,20.7314,-7.1806
2.0619999999999945,64.71497,20.7177,-7.1589
2.0639999999999943,64.75637,20.7038,-7.1585
2.065999999999994,64.79802,20.6889,-7.1838
2.067999999999994,64.83926,20.6739,-7.2003
2.0699999999999936,64.88047,20.6597,-7.1887
2.0719999999999934,64.92183,20.6457,-7.1719
2.073999999999993,64.96298,20.6318,-7.1549
2.075999999999993,65.0044,20.6176,-7.1419
2.0779999999999927,65.04567,20.6028,-7.1461
2.0799999999999925,65.0869,20.588,-7.1499
2.0819999999999923,65.12796,20.5733,-7.1299
2.083999999999992,65.16898,20.5592,-7.1089
2.085999999999992,65.21015,20.5453,-7.1124
2.0879999999999916,65.25122,20.531,-7.1296
2.0899999999999914,65.29208,20.5171,-7.1333
2.091999999999991,65.33337,20.5035,-7.1111
2.093999999999991,65.37452,20.4892,-7.0842
2.0959999999999908,65.41524,20.4745,-7.0669
2.0979999999999905,65.45609,20.4605,-7.0604
2.0999999999999903,65.49702,20.4466,-7.0623
2.10199999999999,65.53807,20.4321,-7.0637
2.10399999999999,65.57891,20.4176,-7.0698
2.1059999999999897,65.61962,20.4038,-7.0838
2.1079999999999894,65.66049,20.39,-7.0795
2.109999999999989,65.70115,20.3758,-7.0502
2.111999999999989,65.74206,20.3615,-7.0198
2.1139999999999888,65.78259,20.3474,-6.9962
2.1159999999999886,65.82329,20.3334,-6.9696
2.1179999999999883,65.86407,20.3191,-6.9409
2.119999999999988,65.90474,20.3048,-6.9216
2.121999999999988,65.94515,20.2908,-6.9136
2.1239999999999877,65.98573,20.2772,-6.9094
2.1259999999999875,66.02625,20.2636,-6.9007
2.1279999999999872,66.06675,20.2503,-6.8791
2.129999999999987,66.10739,20.237,-6.8369
2.131999999999987,66.14776,20.2234,-6.7906
2.1339999999999866,66.18826,20.2098,-6.7655
2.1359999999999864,66.22851,20.1964,-6.7594
2.137999999999986,66.26915,20.1826,-6.7617
2.139999999999986,66.30923,20.1686,-6.7651
2.1419999999999857,66.34975,20.1547,-6.7709
2.1439999999999855,66.38987,20.1415,-6.7823
2.1459999999999853,66.43019,20.129,-6.7903
2.147999999999985,66.47039,20.116,-6.7846
2.149999999999985,66.51084,20.102,-6.7612
2.1519999999999846,66.55082,20.088,-6.7274
2.1539999999999844,66.59111,20.0742,-6.7008
2.155999999999984,66.63119,20.0606,-6.6983
2.157999999999984,66.67141,20.047,-6.714
2.1599999999999837,66.7113,20.0334,-6.736
2.1619999999999835,66.75151,20.0197,-6.7557
2.1639999999999833,66.79129,20.0065,-6.7568
2.165999999999983,66.83132,19.994,-6.7489
2.167999999999983,66.87134,19.9813,-6.748
2.1699999999999826,66.91162,19.9678,-6.7416
2.1719999999999824,66.95129,19.9535,-6.7253
2.173999999999982,66.99112,19.9398,-6.7058
2.175999999999982,67.03099,19.9266,-6.6876
2.1779999999999817,67.07093,19.9131,-6.6862
2.1799999999999815,67.11061,19.8994,-6.717
2.1819999999999813,67.15065,19.8856,-6.7495
2.183999999999981,67.19021,19.8717,-6.7411
2.185999999999981,67.22994,19.8586,-6.7038
2.1879999999999806,67.26966,19.8455,-6.6693
2.1899999999999804,67.30936,19.8325,-6.6445
2.19199999999998,67.34904,19.8193,-6.6072
2.19399999999998,67.38874,19.8057,-6.5572
2.1959999999999797,67.42843,19.7918,-6.5229
2.1979999999999795,67.46767,19.7786,-6.506
2.1999999999999793,67.50727,19.7661,-6.5141
2.201999999999979,67.54682,19.753,-6.5497
2.203999999999979,67.58623,19.7401,-6.5829
2.2059999999999786,67.62571,19.7276,-6.5844
2.2079999999999784,67.66517,19.7156,-6.5625
2.209999999999978,67.70459,19.7034,-6.547
2.211999999999978,67.74411,19.6902,-6.5417
2.2139999999999778,67.78345,19.6768,-6.5436
2.2159999999999775,67.82299,19.6627,-6.547
2.2179999999999773,67.86227,19.6484,-6.5641
2.219999999999977,67.90146,19.6347,-6.5973
2.221999999999977,67.94048,19.6221,-6.6277
2.2239999999999767,67.97992,19.6092,-6.6488
2.2259999999999764,68.01907,19.5955,-6.6408
2.227999999999976,68.05818,19.5824,-6.6055
2.229999999999976,68.09724,19.5697,-6.5556
2.231999999999976,68.13664,19.5566,-6.5
2.2339999999999756,68.17577,19.5427,-6.4604
2.2359999999999753,68.21463,19.5292,-6.4507
2.237999999999975,68.25369,19.5164,-6.4575
2.239999999999975,68.29273,19.5038,-6.4452
2.2419999999999747,68.33164,19.4915,-6.4266
2.2439999999999745,68.37081,19.4792,-6.4239
2.2459999999999742,68.40958,19.4669,-6.419
2.247999999999974,68.44862,19.4542,-6.3873
2.249999999999974,68.48737,19.4413,-6.3438
2.2519999999999736,68.52642,19.4284,-6.3217
2.2539999999999734,68.56513,19.4154,-6.3133
2.255999999999973,68.60408,19.4026,-6.3154
2.257999999999973,68.64291,19.3897,-6.32
2.2599999999999727,68.68162,19.3769,-12.4577
2.2619999999999725,68.7203,19.3642,-30.8613
2.2639999999999723,68.759,19.3518,-55.3787
2.265999999999972,68.79774,19.3394,-79.8915
2.267999999999972,68.83626,19.3269,-104.3978
2.2699999999999716,68.87507,19.3145,-128.8678
2.2719999999999714,68.91369,19.3018,-153.2994
2.273999999999971,68.95214,19.2896,-172.0401
2.275999999999971,68.99069,18.909,-186.3115
2.2779999999999707,69.02922,18.1604,-203.3615
2.2799999999999705,69.06783,17.4123,-224.0739
2.2819999999999703,69.10653,16.6639,-249.7507
2.28399999999997,69.14486,15.916,-282.4215
2.28599999999997,69.18317,15.1698,-315.0901
2.2879999999999696,69.22167,14.4245,-337.153
